PERMNO,date,TICKER,COMNAM,NAICS,CUSIP,PRC
22752,30/03/2007,MRK,MERCK & CO INC,325412,58933Y10,44.17
22752,30/04/2007,MRK,MERCK & CO INC,325412,58933Y10,51.44
22752,31/05/2007,MRK,MERCK & CO INC,325412,58933Y10,52.45
22752,29/06/2007,MRK,MERCK & CO INC,325412,58933Y10,49.8
22752,31/07/2007,MRK,MERCK & CO INC,325412,58933Y10,49.65
22752,31/08/2007,MRK,MERCK & CO INC,325412,58933Y10,50.17
22752,28/09/2007,MRK,MERCK & CO INC,325412,58933Y10,51.69
22752,31/10/2007,MRK,MERCK & CO INC,325412,58933Y10,58.26
22752,30/11/2007,MRK,MERCK & CO INC,325412,58933Y10,59.36
22752,31/12/2007,MRK,MERCK & CO INC,325412,58933Y10,58.11
22752,31/01/2008,MRK,MERCK & CO INC,325412,58933Y10,46.1
22752,29/02/2008,MRK,MERCK & CO INC,325412,58933Y10,44.3
22752,31/03/2008,MRK,MERCK & CO INC,325412,58933Y10,37.95
22752,30/04/2008,MRK,MERCK & CO INC,325412,58933Y10,38.04
22752,30/05/2008,MRK,MERCK & CO INC,325414,58933Y10,38.96
22752,30/06/2008,MRK,MERCK & CO INC,325414,58933Y10,37.69
22752,31/07/2008,MRK,MERCK & CO INC,325414,58933Y10,32.9
22752,29/08/2008,MRK,MERCK & CO INC,325414,58933Y10,35.67
22752,30/09/2008,MRK,MERCK & CO INC,325414,58933Y10,31.56
22752,31/10/2008,MRK,MERCK & CO INC,325414,58933Y10,30.95
22752,28/11/2008,MRK,MERCK & CO INC,325414,58933Y10,26.72
22752,31/12/2008,MRK,MERCK & CO INC,325414,58933Y10,30.4
22752,30/01/2009,MRK,MERCK & CO INC,325414,58933Y10,28.55
22752,27/02/2009,MRK,MERCK & CO INC,325414,58933Y10,24.2
22752,31/03/2009,MRK,MERCK & CO INC,325414,58933Y10,26.75
22752,30/04/2009,MRK,MERCK & CO INC,325414,58933Y10,24.24
22752,29/05/2009,MRK,MERCK & CO INC,325414,58933Y10,27.58
22752,30/06/2009,MRK,MERCK & CO INC,325414,58933Y10,27.96
22752,31/07/2009,MRK,MERCK & CO INC,325414,58933Y10,30.01
22752,31/08/2009,MRK,MERCK & CO INC,325414,58933Y10,32.43
22752,30/09/2009,MRK,MERCK & CO INC,325414,58933Y10,31.63
22752,30/10/2009,MRK,MERCK & CO INC,325414,58933Y10,30.93
22752,30/11/2009,MRK,MERCK & CO INC NEW,325412,58933Y10,36.21
22752,31/12/2009,MRK,MERCK & CO INC NEW,325412,58933Y10,36.54
22752,29/01/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,38.18
22752,26/02/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,36.88
22752,31/03/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,37.35
22752,30/04/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,35.04
22752,28/05/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,33.69
22752,30/06/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,34.97
22752,30/07/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,34.46
22752,31/08/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,35.16
22752,30/09/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,36.81
22752,29/10/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,36.31
22752,30/11/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,34.47
22752,31/12/2010,MRK,MERCK & CO INC NEW,325412,58933Y10,36.04
22752,31/01/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,33.17
22752,28/02/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,32.57
22752,31/03/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,33.01
22752,29/04/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,35.95
22752,31/05/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,36.75
22752,30/06/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,35.29
22752,29/07/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,34.13
22752,31/08/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,33.095
22752,30/09/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,32.7
22752,31/10/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,34.5
22752,30/11/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,35.75
22752,30/12/2011,MRK,MERCK & CO INC NEW,325412,58933Y10,37.7
22752,31/01/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,38.27
22752,29/02/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,38.17
22752,30/03/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,38.4
22752,30/04/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,39.24
22752,31/05/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,37.58
22752,29/06/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,41.75
22752,31/07/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,44.17
22752,31/08/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,43.05
22752,28/09/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,45.095
22752,31/10/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,45.63
22752,30/11/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,44.3
22752,31/12/2012,MRK,MERCK & CO INC NEW,325412,58933Y10,40.94
22752,31/01/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,43.25
22752,28/02/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,42.73
22752,28/03/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,44.2
22752,30/04/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,47
22752,31/05/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,46.7
22752,28/06/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,46.45
22752,31/07/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,48.17
22752,30/08/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,47.29
22752,30/09/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,47.609
22752,31/10/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,45.09
22752,29/11/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,49.83
22752,31/12/2013,MRK,MERCK & CO INC NEW,325412,58933Y10,50.05
22752,31/01/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,52.97
22752,28/02/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,56.99
22752,31/03/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,56.77
22752,30/04/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,58.56
22752,30/05/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,57.86
22752,30/06/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,57.85
22752,31/07/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,56.74
22752,29/08/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,60.11
22752,30/09/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,59.28
22752,31/10/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,57.94
22752,28/11/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,60.4
22752,31/12/2014,MRK,MERCK & CO INC NEW,325412,58933Y10,56.79
22752,30/01/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,60.28
22752,27/02/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,58.54
22752,31/03/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,57.48
22752,30/04/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,59.56
22752,29/05/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,60.89
22752,30/06/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,56.93
22752,31/07/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,58.96
22752,31/08/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,53.85
22752,30/09/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,49.39
22752,30/10/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,54.66
22752,30/11/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,53.01
22752,31/12/2015,MRK,MERCK & CO INC NEW,325412,58933Y10,52.82
22752,29/01/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,50.67
22752,29/02/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,50.21
22752,31/03/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,52.91
22752,29/04/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,54.84
22752,31/05/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,56.26
22752,30/06/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,57.61
22752,29/07/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,58.66
22752,31/08/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,62.79
22752,30/09/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,62.41
22752,31/10/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,58.72
22752,30/11/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,61.19
22752,30/12/2016,MRK,MERCK & CO INC NEW,325412,58933Y10,58.87
26403,30/12/2005,DIS,DISNEY WALT CO,713110,25468710,23.97
26403,31/01/2006,DIS,DISNEY WALT CO,713110,25468710,25.31
26403,28/02/2006,DIS,DISNEY WALT CO,713110,25468710,27.99
26403,31/03/2006,DIS,DISNEY WALT CO,713110,25468710,27.89
26403,28/04/2006,DIS,DISNEY WALT CO,713110,25468710,27.96
26403,31/05/2006,DIS,DISNEY WALT CO,713110,25468710,30.5
26403,30/06/2006,DIS,DISNEY WALT CO,713110,25468710,30
26403,31/07/2006,DIS,DISNEY WALT CO,713110,25468710,29.69
26403,31/08/2006,DIS,DISNEY WALT CO,713110,25468710,29.65
26403,29/09/2006,DIS,DISNEY WALT CO,713110,25468710,30.91
26403,31/10/2006,DIS,DISNEY WALT CO,713110,25468710,31.46
26403,30/11/2006,DIS,DISNEY WALT CO,713110,25468710,33.05
26403,29/12/2006,DIS,DISNEY WALT CO,713110,25468710,34.27
26403,31/01/2007,DIS,DISNEY WALT CO,713110,25468710,35.17
26403,28/02/2007,DIS,DISNEY WALT CO,713110,25468710,34.25
26403,30/03/2007,DIS,DISNEY WALT CO,713110,25468710,34.43
26403,30/04/2007,DIS,DISNEY WALT CO,713110,25468710,34.98
26403,31/05/2007,DIS,DISNEY WALT CO,713110,25468710,35.44
26403,29/06/2007,DIS,DISNEY WALT CO,713110,25468710,34.14
26403,31/07/2007,DIS,DISNEY WALT CO,713110,25468710,33
26403,31/08/2007,DIS,DISNEY WALT CO,713110,25468710,33.6
26403,28/09/2007,DIS,DISNEY WALT CO,713110,25468710,34.39
26403,31/10/2007,DIS,DISNEY WALT CO,713110,25468710,34.63
26403,30/11/2007,DIS,DISNEY WALT CO,713110,25468710,33.15
26403,31/12/2007,DIS,DISNEY WALT CO,713110,25468710,32.28
26403,31/01/2008,DIS,DISNEY WALT CO,713110,25468710,29.84
26403,29/02/2008,DIS,DISNEY WALT CO,713110,25468710,32.41
26403,31/03/2008,DIS,DISNEY WALT CO,713110,25468710,31.38
26403,30/04/2008,DIS,DISNEY WALT CO,713110,25468710,32.43
26403,30/05/2008,DIS,DISNEY WALT CO,713110,25468710,33.6
26403,30/06/2008,DIS,DISNEY WALT CO,713110,25468710,31.2
26403,31/07/2008,DIS,DISNEY WALT CO,713110,25468710,30.35
26403,29/08/2008,DIS,DISNEY WALT CO,713110,25468710,32.35
26403,30/09/2008,DIS,DISNEY WALT CO,713110,25468710,30.69
26403,31/10/2008,DIS,DISNEY WALT CO,713110,25468710,25.91
26403,28/11/2008,DIS,DISNEY WALT CO,713110,25468710,22.52
26403,31/12/2008,DIS,DISNEY WALT CO,713110,25468710,22.69
26403,30/01/2009,DIS,DISNEY WALT CO,713110,25468710,20.68
26403,27/02/2009,DIS,DISNEY WALT CO,713110,25468710,16.77
26403,31/03/2009,DIS,DISNEY WALT CO,713110,25468710,18.16
26403,30/04/2009,DIS,DISNEY WALT CO,713110,25468710,21.9
26403,29/05/2009,DIS,DISNEY WALT CO,713110,25468710,24.22
26403,30/06/2009,DIS,DISNEY WALT CO,713110,25468710,23.33
26403,31/07/2009,DIS,DISNEY WALT CO,713110,25468710,25.12
26403,31/08/2009,DIS,DISNEY WALT CO,713110,25468710,26.04
26403,30/09/2009,DIS,DISNEY WALT CO,713110,25468710,27.46
26403,30/10/2009,DIS,DISNEY WALT CO,713110,25468710,27.37
26403,30/11/2009,DIS,DISNEY WALT CO,713110,25468710,30.22
26403,31/12/2009,DIS,DISNEY WALT CO,713110,25468710,32.25
26403,29/01/2010,DIS,DISNEY WALT CO,713110,25468710,29.55
26403,26/02/2010,DIS,DISNEY WALT CO,713110,25468710,31.24
26403,31/03/2010,DIS,DISNEY WALT CO,713110,25468710,34.91
26403,30/04/2010,DIS,DISNEY WALT CO,713110,25468710,36.84
26403,28/05/2010,DIS,DISNEY WALT CO,713110,25468710,33.42
26403,30/06/2010,DIS,DISNEY WALT CO,713110,25468710,31.5
26403,30/07/2010,DIS,DISNEY WALT CO,713110,25468710,33.69
26403,31/08/2010,DIS,DISNEY WALT CO,713110,25468710,32.54
26403,30/09/2010,DIS,DISNEY WALT CO,713110,25468710,33.1
26403,29/10/2010,DIS,DISNEY WALT CO,713110,25468710,36.125
26403,30/11/2010,DIS,DISNEY WALT CO,713110,25468710,36.51
26403,31/12/2010,DIS,DISNEY WALT CO,713110,25468710,37.51
26403,31/01/2011,DIS,DISNEY WALT CO,713110,25468710,38.87
26403,28/02/2011,DIS,DISNEY WALT CO,713110,25468710,43.74
26403,31/03/2011,DIS,DISNEY WALT CO,713110,25468710,43.09
26403,29/04/2011,DIS,DISNEY WALT CO,713110,25468710,43.1
26403,31/05/2011,DIS,DISNEY WALT CO,713110,25468710,41.63
26403,30/06/2011,DIS,DISNEY WALT CO,713110,25468710,39.04
26403,29/07/2011,DIS,DISNEY WALT CO,713110,25468710,38.62
26403,31/08/2011,DIS,DISNEY WALT CO,713110,25468710,34.06
26403,30/09/2011,DIS,DISNEY WALT CO,713110,25468710,30.16
26403,31/10/2011,DIS,DISNEY WALT CO,713110,25468710,34.88
26403,30/11/2011,DIS,DISNEY WALT CO,713110,25468710,35.85
26403,30/12/2011,DIS,DISNEY WALT CO,713110,25468710,37.5
26403,31/01/2012,DIS,DISNEY WALT CO,713110,25468710,38.9
26403,29/02/2012,DIS,DISNEY WALT CO,713110,25468710,41.99
26403,30/03/2012,DIS,DISNEY WALT CO,713110,25468710,43.78
26403,30/04/2012,DIS,DISNEY WALT CO,713110,25468710,43.11
26403,31/05/2012,DIS,DISNEY WALT CO,713110,25468710,45.71
26403,29/06/2012,DIS,DISNEY WALT CO,713110,25468710,48.5
26403,31/07/2012,DIS,DISNEY WALT CO,713110,25468710,49.14
26403,31/08/2012,DIS,DISNEY WALT CO,713110,25468710,49.47
26403,28/09/2012,DIS,DISNEY WALT CO,713110,25468710,52.28
26403,31/10/2012,DIS,DISNEY WALT CO,713110,25468710,49.12
26403,30/11/2012,DIS,DISNEY WALT CO,713110,25468710,49.66
26403,31/12/2012,DIS,DISNEY WALT CO,713110,25468710,49.79
26403,31/01/2013,DIS,DISNEY WALT CO,713110,25468710,53.88
26403,28/02/2013,DIS,DISNEY WALT CO,713110,25468710,54.59
26403,28/03/2013,DIS,DISNEY WALT CO,713110,25468710,56.8
26403,30/04/2013,DIS,DISNEY WALT CO,713110,25468710,62.84
26403,31/05/2013,DIS,DISNEY WALT CO,713110,25468710,63.08
26403,28/06/2013,DIS,DISNEY WALT CO,713110,25468710,63.15
26403,31/07/2013,DIS,DISNEY WALT CO,713110,25468710,64.65
26403,30/08/2013,DIS,DISNEY WALT CO,713110,25468710,60.83
26403,30/09/2013,DIS,DISNEY WALT CO,713110,25468710,64.49
26403,31/10/2013,DIS,DISNEY WALT CO,713110,25468710,68.59
26403,29/11/2013,DIS,DISNEY WALT CO,713110,25468710,70.54
26403,31/12/2013,DIS,DISNEY WALT CO,713110,25468710,76.4
26403,31/01/2014,DIS,DISNEY WALT CO,515210,25468710,72.61
26403,28/02/2014,DIS,DISNEY WALT CO,515210,25468710,80.81
26403,31/03/2014,DIS,DISNEY WALT CO,515210,25468710,80.07
26403,30/04/2014,DIS,DISNEY WALT CO,515210,25468710,79.34
26403,30/05/2014,DIS,DISNEY WALT CO,515210,25468710,84.01
26403,30/06/2014,DIS,DISNEY WALT CO,515210,25468710,85.74
26403,31/07/2014,DIS,DISNEY WALT CO,515210,25468710,85.88
26403,29/08/2014,DIS,DISNEY WALT CO,515210,25468710,89.88
26403,30/09/2014,DIS,DISNEY WALT CO,515210,25468710,89.03
26403,31/10/2014,DIS,DISNEY WALT CO,515210,25468710,91.38
26403,28/11/2014,DIS,DISNEY WALT CO,515210,25468710,92.51
26403,31/12/2014,DIS,DISNEY WALT CO,515210,25468710,94.19
26403,30/01/2015,DIS,DISNEY WALT CO,515210,25468710,90.96
26403,27/02/2015,DIS,DISNEY WALT CO,515210,25468710,104.08
26403,31/03/2015,DIS,DISNEY WALT CO,515210,25468710,104.89
26403,30/04/2015,DIS,DISNEY WALT CO,515210,25468710,108.72
26403,29/05/2015,DIS,DISNEY WALT CO,515210,25468710,110.37
26403,30/06/2015,DIS,DISNEY WALT CO,515210,25468710,114.14
26403,31/07/2015,DIS,DISNEY WALT CO,515210,25468710,120
26403,31/08/2015,DIS,DISNEY WALT CO,515210,25468710,101.88
26403,30/09/2015,DIS,DISNEY WALT CO,515210,25468710,102.2
26403,30/10/2015,DIS,DISNEY WALT CO,515210,25468710,113.74
26403,30/11/2015,DIS,DISNEY WALT CO,515210,25468710,113.47
26403,31/12/2015,DIS,DISNEY WALT CO,515210,25468710,105.08
26403,29/01/2016,DIS,DISNEY WALT CO,515210,25468710,95.82
26403,29/02/2016,DIS,DISNEY WALT CO,515210,25468710,95.52
26403,31/03/2016,DIS,DISNEY WALT CO,515210,25468710,99.31
26403,29/04/2016,DIS,DISNEY WALT CO,515210,25468710,103.26
26403,31/05/2016,DIS,DISNEY WALT CO,515210,25468710,99.22
26403,30/06/2016,DIS,DISNEY WALT CO,515210,25468710,97.82
26403,29/07/2016,DIS,DISNEY WALT CO,515210,25468710,95.95
26403,31/08/2016,DIS,DISNEY WALT CO,515210,25468710,94.46
26403,30/09/2016,DIS,DISNEY WALT CO,515210,25468710,92.86
26403,31/10/2016,DIS,DISNEY WALT CO,515210,25468710,92.69
26403,30/11/2016,DIS,DISNEY WALT CO,515210,25468710,99.12
26403,30/12/2016,DIS,DISNEY WALT CO,515210,25468710,104.22
43449,30/12/2005,MCD,MCDONALDS CORP,722211,58013510,33.72
43449,31/01/2006,MCD,MCDONALDS CORP,722211,58013510,35.01
43449,28/02/2006,MCD,MCDONALDS CORP,722211,58013510,34.91
43449,31/03/2006,MCD,MCDONALDS CORP,722211,58013510,34.36
43449,28/04/2006,MCD,MCDONALDS CORP,722211,58013510,34.57
43449,31/05/2006,MCD,MCDONALDS CORP,722211,58013510,33.17
43449,30/06/2006,MCD,MCDONALDS CORP,722211,58013510,33.6
43449,31/07/2006,MCD,MCDONALDS CORP,722211,58013510,35.39
43449,31/08/2006,MCD,MCDONALDS CORP,722211,58013510,35.9
43449,29/09/2006,MCD,MCDONALDS CORP,722211,58013510,39.12
43449,31/10/2006,MCD,MCDONALDS CORP,722211,58013510,41.92
43449,30/11/2006,MCD,MCDONALDS CORP,722211,58013510,41.97
43449,29/12/2006,MCD,MCDONALDS CORP,722211,58013510,44.33
43449,31/01/2007,MCD,MCDONALDS CORP,722211,58013510,44.35
43449,28/02/2007,MCD,MCDONALDS CORP,722211,58013510,43.69
43449,30/03/2007,MCD,MCDONALDS CORP,722211,58013510,45.05
43449,30/04/2007,MCD,MCDONALDS CORP,722211,58013510,48.28
43449,31/05/2007,MCD,MCDONALDS CORP,722211,58013510,50.55
43449,29/06/2007,MCD,MCDONALDS CORP,722211,58013510,50.76
43449,31/07/2007,MCD,MCDONALDS CORP,722211,58013510,47.87
43449,31/08/2007,MCD,MCDONALDS CORP,722211,58013510,49.25
43449,28/09/2007,MCD,MCDONALDS CORP,722211,58013510,54.47
43449,31/10/2007,MCD,MCDONALDS CORP,722211,58013510,59.7499
43449,30/11/2007,MCD,MCDONALDS CORP,722211,58013510,58.47
43449,31/12/2007,MCD,MCDONALDS CORP,722211,58013510,58.91
43449,31/01/2008,MCD,MCDONALDS CORP,722211,58013510,53.58
43449,29/02/2008,MCD,MCDONALDS CORP,722211,58013510,54.11
43449,31/03/2008,MCD,MCDONALDS CORP,722211,58013510,55.77
43449,30/04/2008,MCD,MCDONALDS CORP,722211,58013510,59.58
43449,30/05/2008,MCD,MCDONALDS CORP,722211,58013510,59.32
43449,30/06/2008,MCD,MCDONALDS CORP,722211,58013510,56.22
43449,31/07/2008,MCD,MCDONALDS CORP,722211,58013510,59.79
43449,29/08/2008,MCD,MCDONALDS CORP,722211,58013510,62
43449,30/09/2008,MCD,MCDONALDS CORP,722211,58013510,61.7
43449,31/10/2008,MCD,MCDONALDS CORP,722211,58013510,57.93
43449,28/11/2008,MCD,MCDONALDS CORP,722211,58013510,58.75
43449,31/12/2008,MCD,MCDONALDS CORP,722211,58013510,62.19
43449,30/01/2009,MCD,MCDONALDS CORP,722211,58013510,58.02
43449,27/02/2009,MCD,MCDONALDS CORP,722211,58013510,52.25
43449,31/03/2009,MCD,MCDONALDS CORP,722211,58013510,54.57
43449,30/04/2009,MCD,MCDONALDS CORP,722211,58013510,53.29
43449,29/05/2009,MCD,MCDONALDS CORP,722211,58013510,58.99
43449,30/06/2009,MCD,MCDONALDS CORP,722211,58013510,57.49
43449,31/07/2009,MCD,MCDONALDS CORP,722211,58013510,55.06
43449,31/08/2009,MCD,MCDONALDS CORP,722211,58013510,56.24
43449,30/09/2009,MCD,MCDONALDS CORP,722211,58013510,57.07
43449,30/10/2009,MCD,MCDONALDS CORP,722211,58013510,58.61
43449,30/11/2009,MCD,MCDONALDS CORP,722211,58013510,63.25
43449,31/12/2009,MCD,MCDONALDS CORP,722211,58013510,62.44
43449,29/01/2010,MCD,MCDONALDS CORP,722211,58013510,62.43
43449,26/02/2010,MCD,MCDONALDS CORP,722211,58013510,63.85
43449,31/03/2010,MCD,MCDONALDS CORP,722211,58013510,66.72
43449,30/04/2010,MCD,MCDONALDS CORP,722211,58013510,70.59
43449,28/05/2010,MCD,MCDONALDS CORP,722211,58013510,66.87
43449,30/06/2010,MCD,MCDONALDS CORP,722211,58013510,65.87
43449,30/07/2010,MCD,MCDONALDS CORP,722211,58013510,69.73
43449,31/08/2010,MCD,MCDONALDS CORP,722211,58013510,73.06
43449,30/09/2010,MCD,MCDONALDS CORP,722211,58013510,74.51
43449,29/10/2010,MCD,MCDONALDS CORP,722211,58013510,77.77
43449,30/11/2010,MCD,MCDONALDS CORP,722211,58013510,78.3
43449,31/12/2010,MCD,MCDONALDS CORP,722211,58013510,76.76
43449,31/01/2011,MCD,MCDONALDS CORP,722211,58013510,73.67
43449,28/02/2011,MCD,MCDONALDS CORP,722211,58013510,75.68
43449,31/03/2011,MCD,MCDONALDS CORP,722211,58013510,76.09
43449,29/04/2011,MCD,MCDONALDS CORP,722211,58013510,78.31
43449,31/05/2011,MCD,MCDONALDS CORP,722211,58013510,81.54
43449,30/06/2011,MCD,MCDONALDS CORP,722211,58013510,84.32
43449,29/07/2011,MCD,MCDONALDS CORP,722211,58013510,86.48
43449,31/08/2011,MCD,MCDONALDS CORP,722211,58013510,90.41
43449,30/09/2011,MCD,MCDONALDS CORP,722211,58013510,87.82
43449,31/10/2011,MCD,MCDONALDS CORP,722211,58013510,92.85
43449,30/11/2011,MCD,MCDONALDS CORP,722211,58013510,95.52
43449,30/12/2011,MCD,MCDONALDS CORP,722211,58013510,100.33
43449,31/01/2012,MCD,MCDONALDS CORP,722211,58013510,99.05
43449,29/02/2012,MCD,MCDONALDS CORP,722211,58013510,99.28
43449,30/03/2012,MCD,MCDONALDS CORP,722211,58013510,98.1
43449,30/04/2012,MCD,MCDONALDS CORP,722211,58013510,97.45
43449,31/05/2012,MCD,MCDONALDS CORP,722513,58013510,89.34
43449,29/06/2012,MCD,MCDONALDS CORP,722513,58013510,88.53
43449,31/07/2012,MCD,MCDONALDS CORP,722513,58013510,89.36
43449,31/08/2012,MCD,MCDONALDS CORP,722513,58013510,89.49
43449,28/09/2012,MCD,MCDONALDS CORP,722513,58013510,91.75
43449,31/10/2012,MCD,MCDONALDS CORP,722513,58013510,86.8
43449,30/11/2012,MCD,MCDONALDS CORP,722513,58013510,87.04
43449,31/12/2012,MCD,MCDONALDS CORP,722513,58013510,88.21
43449,31/01/2013,MCD,MCDONALDS CORP,722513,58013510,95.29
43449,28/02/2013,MCD,MCDONALDS CORP,722513,58013510,95.9
43449,28/03/2013,MCD,MCDONALDS CORP,722513,58013510,99.69
43449,30/04/2013,MCD,MCDONALDS CORP,722513,58013510,102.14
43449,31/05/2013,MCD,MCDONALDS CORP,722513,58013510,96.57
43449,28/06/2013,MCD,MCDONALDS CORP,722513,58013510,99
43449,31/07/2013,MCD,MCDONALDS CORP,722513,58013510,98.08
43449,30/08/2013,MCD,MCDONALDS CORP,722513,58013510,94.36
43449,30/09/2013,MCD,MCDONALDS CORP,722513,58013510,96.21
43449,31/10/2013,MCD,MCDONALDS CORP,722513,58013510,96.52
43449,29/11/2013,MCD,MCDONALDS CORP,722513,58013510,97.37
43449,31/12/2013,MCD,MCDONALDS CORP,722513,58013510,97.03
43449,31/01/2014,MCD,MCDONALDS CORP,722513,58013510,94.17
43449,28/02/2014,MCD,MCDONALDS CORP,722513,58013510,95.15
43449,31/03/2014,MCD,MCDONALDS CORP,722513,58013510,98.03
43449,30/04/2014,MCD,MCDONALDS CORP,722513,58013510,101.38
43449,30/05/2014,MCD,MCDONALDS CORP,722513,58013510,101.43
43449,30/06/2014,MCD,MCDONALDS CORP,722513,58013510,100.74
43449,31/07/2014,MCD,MCDONALDS CORP,722513,58013510,94.56
43449,29/08/2014,MCD,MCDONALDS CORP,722513,58013510,93.72
43449,30/09/2014,MCD,MCDONALDS CORP,722513,58013510,94.81
43449,31/10/2014,MCD,MCDONALDS CORP,722513,58013510,93.73
43449,28/11/2014,MCD,MCDONALDS CORP,722513,58013510,96.81
43449,31/12/2014,MCD,MCDONALDS CORP,722513,58013510,93.7
43449,30/01/2015,MCD,MCDONALDS CORP,722513,58013510,92.44
43449,27/02/2015,MCD,MCDONALDS CORP,722513,58013510,98.9
43449,31/03/2015,MCD,MCDONALDS CORP,722513,58013510,97.44
43449,30/04/2015,MCD,MCDONALDS CORP,722513,58013510,96.55
43449,29/05/2015,MCD,MCDONALDS CORP,722513,58013510,95.93
43449,30/06/2015,MCD,MCDONALDS CORP,722513,58013510,95.07
43449,31/07/2015,MCD,MCDONALDS CORP,722513,58013510,99.86
43449,31/08/2015,MCD,MCDONALDS CORP,722513,58013510,95.02
43449,30/09/2015,MCD,MCDONALDS CORP,722513,58013510,98.53
43449,30/10/2015,MCD,MCDONALDS CORP,722513,58013510,112.25
43449,30/11/2015,MCD,MCDONALDS CORP,722513,58013510,114.16
43449,31/12/2015,MCD,MCDONALDS CORP,722513,58013510,118.14
43449,29/01/2016,MCD,MCDONALDS CORP,722513,58013510,123.78
43449,29/02/2016,MCD,MCDONALDS CORP,722513,58013510,117.19
43449,31/03/2016,MCD,MCDONALDS CORP,722513,58013510,125.68
43449,29/04/2016,MCD,MCDONALDS CORP,722513,58013510,126.49
43449,31/05/2016,MCD,MCDONALDS CORP,722513,58013510,122.06
